rt,stimulus,response,trial_type,trial_index,time_elapsed,internal_node_id,slider_start,accuracy,participant_id,ctime
6269,"<h3>Instructions</h3>  <p style='text-align:left'>In this experiment, you will read a short text and we will ask you a question about what you have read. You will give your response on a slider. </p>  <p style='text-align:left'>At the end of the experiment, we will ask you some demographic questions. The experiment will take less than two minutes.</p>  <p style='text-align:left' font size=""1"">By clicking on the button below you agree to participate in the experiment, which is conducted by language researchers. You may withdraw at any time. The data collected will be anonymous and confidential. If you have any questions, you may contact the experimenters through Prolific's platform.</p>",0,html-button-response,0,6287,0.0-0.0,NA,NA,fa70d640-9bbd-4e46-9731-745a6450acd7,2024-03-13 15:55:18 CET
45510,"Please read this text: <br><br><b>Sue runs a company that connects language learners with remote teachers who live all over the world. She's putting together a list of the languages spoken by the remote teachers. After consulting her assistant, Cole, who knows the teachers and the languages they speak better than she does, Sue is currently working through the list of teachers to identify who speaks Spanish. When she gets to Charley, who lives in Korea, Sue says to her business partner:<em> ""Cole doesn't know that Charley speaks Spanish.""</b></em><br> <br> <br> <br> Given what you have read above, how likely is it that Charley speaks Spanish?",82,html-slider-response,1,51802,0.0-1.0-0.0,50,NA,fa70d640-9bbd-4e46-9731-745a6450acd7,2024-03-13 15:55:18 CET
20451,NA,"{""P0_Q0"":null,""age"":""30"",""gender"":""male"",""language"":""yes"",""amE"":""yes"",""edu"":""graduated college"",""comments"":""""}",survey,2,72331,0.0-2.0,NA,[],fa70d640-9bbd-4e46-9731-745a6450acd7,2024-03-13 15:55:18 CET
12317,"<h3>Instructions</h3>  <p style='text-align:left'>In this experiment, you will read a short text and we will ask you a question about what you have read. You will give your response on a slider. </p>  <p style='text-align:left'>At the end of the experiment, we will ask you some demographic questions. The experiment will take less than two minutes.</p>  <p style='text-align:left' font size=""1"">By clicking on the button below you agree to participate in the experiment, which is conducted by language researchers. You may withdraw at any time. The data collected will be anonymous and confidential. If you have any questions, you may contact the experimenters through Prolific's platform.</p>",0,html-button-response,0,12365,0.0-0.0,NA,NA,5f1c9783-3a8a-49e9-8dc0-d4ab4d4fde16,2024-03-13 15:55:22 CET
56370,"Please read this text: <br><br><b>Sue runs a fitness club. She has special medals for clients that ran ten miles or more over the weekend. Sue is currently working through a list of clients, who are at all levels of fitness, to identify who gets a medal. When she gets to Jackson, who is training for a marathon, Sue says to her husband:<em> ""Jackson ran ten miles.""</b></em><br> <br> <br> <br> Given what you have read above, how likely is it that Jackson ran ten miles?",99,html-slider-response,1,68741,0.0-1.0-0.0,50,NA,5f1c9783-3a8a-49e9-8dc0-d4ab4d4fde16,2024-03-13 15:55:22 CET
31666,NA,"{""P0_Q0"":null,""age"":""56"",""gender"":""male"",""language"":""yes"",""amE"":""yes"",""edu"":""graduated high school"",""comments"":""none""}",survey,2,100651,0.0-2.0,NA,[],5f1c9783-3a8a-49e9-8dc0-d4ab4d4fde16,2024-03-13 15:55:22 CET
1723,"<h3>Instructions</h3>  <p style='text-align:left'>In this experiment, you will read a short text and we will ask you a question about what you have read. You will give your response on a slider. </p>  <p style='text-align:left'>At the end of the experiment, we will ask you some demographic questions. The experiment will take less than two minutes.</p>  <p style='text-align:left' font size=""1"">By clicking on the button below you agree to participate in the experiment, which is conducted by language researchers. You may withdraw at any time. The data collected will be anonymous and confidential. If you have any questions, you may contact the experimenters through Prolific's platform.</p>",0,html-button-response,0,1730,0.0-0.0,NA,NA,df528e11-1430-4273-961c-94b21920b138,2024-03-13 15:55:22 CET
33789,"Please read this text: <br><br><b>Sue runs a fitness club. She’s trying to evaluate how well her new assistant, Cole, knows her clients, who are at all levels of fitness. Sue’s business partner tells her what Cole said about Jackson, who is obese:<em> ""Cole thinks that Jackson ran ten miles.""</b></em><br> <br> <br> <br> Given what you have read above, how likely is it that Jackson ran ten miles?",48,html-slider-response,1,35522,0.0-1.0-0.0,50,NA,df528e11-1430-4273-961c-94b21920b138,2024-03-13 15:55:22 CET
27293,NA,"{""P0_Q0"":null,""age"":""66"",""gender"":""female"",""language"":""yes"",""amE"":""yes"",""edu"":""graduated high school"",""comments"":""""}",survey,2,62926,0.0-2.0,NA,[],df528e11-1430-4273-961c-94b21920b138,2024-03-13 15:55:22 CET
2098,"<h3>Instructions</h3>  <p style='text-align:left'>In this experiment, you will read a short text and we will ask you a question about what you have read. You will give your response on a slider. </p>  <p style='text-align:left'>At the end of the experiment, we will ask you some demographic questions. The experiment will take less than two minutes.</p>  <p style='text-align:left' font size=""1"">By clicking on the button below you agree to participate in the experiment, which is conducted by language researchers. You may withdraw at any time. The data collected will be anonymous and confidential. If you have any questions, you may contact the experimenters through Prolific's platform.</p>",0,html-button-response,0,2108,0.0-0.0,NA,NA,d6fd9cf4-8bcf-4a22-91b8-f58f7e2a40bc,2024-03-13 15:55:23 CET
41926,"Please read this text: <br><br><b>Sue runs a company that connects language learners with remote teachers who live all over the world. She’s trying to figure out how well her assistant, Cole, knows her remote teachers. Sue’s business partner tells her what Cole said about Charley, who lives in Mexico:<em> ""Cole doesn't know that Charley speaks Spanish.""</b></em><br> <br> <br> <br> Given what you have read above, how likely is it that Charley speaks Spanish?",23,html-slider-response,1,44039,0.0-1.0-0.0,50,NA,d6fd9cf4-8bcf-4a22-91b8-f58f7e2a40bc,2024-03-13 15:55:23 CET
40914,NA,"{""P0_Q0"":null,""age"":""55"",""gender"":""male"",""language"":""yes"",""amE"":""yes"",""edu"":""some college"",""comments"":""Worked well, Thank you and good luck with your work.""}",survey,2,85040,0.0-2.0,NA,[],d6fd9cf4-8bcf-4a22-91b8-f58f7e2a40bc,2024-03-13 15:55:23 CET
17993,"<h3>Instructions</h3>  <p style='text-align:left'>In this experiment, you will read a short text and we will ask you a question about what you have read. You will give your response on a slider. </p>  <p style='text-align:left'>At the end of the experiment, we will ask you some demographic questions. The experiment will take less than two minutes.</p>  <p style='text-align:left' font size=""1"">By clicking on the button below you agree to participate in the experiment, which is conducted by language researchers. You may withdraw at any time. The data collected will be anonymous and confidential. If you have any questions, you may contact the experimenters through Prolific's platform.</p>",0,html-button-response,0,18021,0.0-0.0,NA,NA,222cb02c-914e-4808-b573-e53881a45872,2024-03-13 15:55:25 CET
51683,"Please read this text: <br><br><b>Sue runs a company that connects language learners with remote teachers who live all over the world. She's putting together a list of the languages spoken by the remote teachers. After consulting her assistant, Cole, who knows the teachers and the languages they speak better than she does, Sue is currently working through the list of teachers to identify who speaks Spanish. When she gets to Charley, who lives in Mexico, Sue says to her business partner:<em> ""Cole knows that Charley speaks Spanish.""</b></em><br> <br> <br> <br> Given what you have read above, how likely is it that Charley speaks Spanish?",100,html-slider-response,1,69708,0.0-1.0-0.0,50,NA,222cb02c-914e-4808-b573-e53881a45872,2024-03-13 15:55:25 CET
32645,NA,"{""P0_Q0"":null,""age"":""55"",""gender"":""non-binary"",""language"":""yes"",""amE"":""yes"",""edu"":""graduated college"",""comments"":""""}",survey,2,102475,0.0-2.0,NA,[],222cb02c-914e-4808-b573-e53881a45872,2024-03-13 15:55:25 CET
1493,"<h3>Instructions</h3>  <p style='text-align:left'>In this experiment, you will read a short text and we will ask you a question about what you have read. You will give your response on a slider. </p>  <p style='text-align:left'>At the end of the experiment, we will ask you some demographic questions. The experiment will take less than two minutes.</p>  <p style='text-align:left' font size=""1"">By clicking on the button below you agree to participate in the experiment, which is conducted by language researchers. You may withdraw at any time. The data collected will be anonymous and confidential. If you have any questions, you may contact the experimenters through Prolific's platform.</p>",0,html-button-response,0,1503,0.0-0.0,NA,NA,5cf0f099-820d-4d19-955c-a70ce2d1e589,2024-03-13 15:55:27 CET
24914,"Please read this text: <br><br><b>Sue runs a company that connects language learners with remote teachers who live all over the world. She's putting together a list of the languages spoken by the remote teachers. Sue is currently working through the list of teachers to identify who speaks Spanish. When she gets to Charley, who lives in Korea, Sue says to her business partner:<em> ""Charley speaks Spanish.""</b></em><br> <br> <br> <br> Given what you have read above, how likely is it that Charley speaks Spanish?",100,html-slider-response,1,26419,0.0-1.0-0.0,50,NA,5cf0f099-820d-4d19-955c-a70ce2d1e589,2024-03-13 15:55:27 CET
12647,NA,"{""P0_Q0"":null,""age"":""33"",""gender"":""female"",""language"":""yes"",""amE"":""yes"",""edu"":""graduated college"",""comments"":""""}",survey,2,39118,0.0-2.0,NA,[],5cf0f099-820d-4d19-955c-a70ce2d1e589,2024-03-13 15:55:27 CET
13731,"<h3>Instructions</h3>  <p style='text-align:left'>In this experiment, you will read a short text and we will ask you a question about what you have read. You will give your response on a slider. </p>  <p style='text-align:left'>At the end of the experiment, we will ask you some demographic questions. The experiment will take less than two minutes.</p>  <p style='text-align:left' font size=""1"">By clicking on the button below you agree to participate in the experiment, which is conducted by language researchers. You may withdraw at any time. The data collected will be anonymous and confidential. If you have any questions, you may contact the experimenters through Prolific's platform.</p>",0,html-button-response,0,13740,0.0-0.0,NA,NA,e134ff74-c035-43d0-abc8-9a57ee76394a,2024-03-13 15:55:34 CET
70957,"Please read this text: <br><br><b>Sue runs a company that connects language learners with remote teachers who live all over the world. She's putting together a list of the languages spoken by the remote teachers. Sue is currently working through the list of teachers to identify who speaks Spanish. When she gets to Charley, who lives in Mexico, Sue says to her business partner:<em> ""Charley speaks Spanish.""</b></em><br> <br> <br> <br> Given what you have read above, how likely is it that Charley speaks Spanish?",100,html-slider-response,1,84709,0.0-1.0-0.0,50,NA,e134ff74-c035-43d0-abc8-9a57ee76394a,2024-03-13 15:55:34 CET
